manual_id,final_id,group_id,raw_id,freq,text
-1,-1,450,4711,1,The second baseman threw it to the first baseman for the out.
-1,-1,451,1115,1,The fielder caught it for the out.
-1,-1,451,3146,1,The fielder caught the ball for an out.
-1,-1,452,1050,2,Shortstop Seager caught the ball for an out.
-1,-1,452,1052,2,Shortstop Seager caught the ball in the air for an out.
-1,-1,452,1055,2,Shortstop Seager caught the ball in the part for an out.
-1,-1,452,1056,2,Shortstop Seager caught the ball in the air in the part for an out.
-1,-1,453,588,20,The pitch was.
-1,-1,453,1993,1,A pitch was.
-1,-1,453,4259,1,The pitch is.
-1,-1,454,3980,1,The hitter hits a ground a ball to the short stop.
-1,-1,454,3981,1,The hitter hits a ground a ball straight to the short stop.
-1,-1,455,3302,1,The batter drove the ball to right center field.
-1,-1,455,3303,1,The batter drove the ball to deep right center field.
-1,-1,456,1037,2,Fielder Altuve caught the ball in center field.
-1,-1,456,1039,2,Fielder Altuve caught the ball in the air in center field.
-1,-1,456,1041,2,Fielder Altuve caught the ball in shallow center field.
-1,-1,456,1042,2,Fielder Altuve caught the ball in the air in shallow center field.
-1,-1,457,848,2,The batter hit the out side the field.
-1,-1,457,850,2,The batter hit the out side the field of play.
-1,-1,459,4270,1,Left fielder both run.
-1,-1,460,2319,1,Ball went.
-1,-1,461,4657,1,It went to the right.
-1,-1,462,4085,1,Bounced to third base.
-1,-1,463,3391,1,Put the ball in play.
-1,-1,464,2902,1,It was outside the striking box.
-1,-1,465,3992,1,A pop fly.
-1,-1,466,3628,1,From to no balls.
-1,-1,467,3631,1,This will be marked.
-1,-1,468,4313,1,Who collected it.
-1,-1,469,3220,3,The pitch missed.
-1,-1,470,3745,4,The batter went.
-1,-1,471,3701,2,It was called astrike.
-1,-1,472,4597,2,The ball went past the foul poles.
-1,-1,473,4665,1,The batter advanced.
-1,-1,474,4660,1,It went to the middle right of the strike zone.
-1,-1,475,4433,2,The batter tipped it for a strike.
-1,-1,476,3942,1,To complete the double play.
-1,-1,477,3888,1,Batter hit a line drive.
-1,-1,478,4093,1,Fall ball.
-1,-1,479,3306,2,The ball crossed the plate high.
-1,-1,480,3512,2,Hit it on the base side of the field.
-1,-1,481,4470,1,Which was thrown at the corner over the plate.
-1,-1,482,4249,1,The batter makes good contact.
-1,-1,483,3924,1,He hit it outside the foul fair lines.
-1,-1,484,4533,2,The ball ended well before base.
-1,-1,485,3420,1,It went for a homerun.
-1,-1,486,3684,1,This was in play.
-1,-1,487,4446,1,Completed an single.
-1,-1,488,4703,1,The right fielder fielded the base hit.
-1,-1,489,3966,2,A ball upstairs.
-1,-1,490,4136,1,The fielder caught the ball on the fly.
-1,-1,491,2372,1,The called 2.
-1,-1,492,4473,1,Thrown to the baseman.
-1,-1,493,3771,2,Batter swung versus a check swing.
-1,-1,494,3430,1,The batter hit it outside the area.
-1,-1,495,4454,1,It was caught by an infielder.
-1,-1,496,4558,2,It went to the left.
-1,-1,497,4425,1,It eliminated.
-1,-1,498,4040,1,It was far outside the strike box.
-1,-1,499,4408,2,Thrown to first.
-1,-1,500,3184,1,Batter hit ground ball to short right field.
-1,-1,501,4479,1,Which was picked by the outfielder.
-1,-1,502,4432,2,The batter tipped it.
-1,-1,503,4402,1,It was ruled strike.
-1,-1,504,4112,1,Missed by altuve for a strike.
-1,-1,505,4392,1,The batter smoked it into foul territory.
-1,-1,506,3723,2,Outside of the strike zone high.
-1,-1,507,4212,1,Not sure.
-1,-1,508,4434,2,The batter tipped it into glove.
-1,-1,509,4190,1,The center fielder threw it.
-1,-1,510,100,2,He got a hit.
-1,-1,510,1343,1,He was hit.
-1,-1,511,3639,1,The count went from 0 to 0 2.
-1,-1,511,3640,1,The count went from 1 to 0 2.
-1,-1,511,3641,1,The count went from 0 1 to 0 2.
-1,-1,512,4123,1,It was called.
-1,-1,513,1561,1,It went into the stands in foul territory down the field line.
-1,-1,513,1562,1,It went into the stands in foul territory in this case down the field line.
-1,-1,514,924,14,The ball bounced.
-1,-1,514,1989,2,A ball bounced.
-1,-1,515,3513,2,Hit it into territory on the base side of the field.
-1,-1,516,2344,1,It safe to 1st base.
-1,-1,517,2469,1,Which sailed in the back.
-1,-1,518,3834,1,The left fielder was not able.
-1,-1,519,4266,1,Which is going.
-1,-1,520,4180,1,The batted ball went.
-1,-1,521,2863,2,A nice pitch over the plate.
-1,-1,522,4224,1,He catches it in the air for the out.
-1,-1,523,948,1,Where a defender caught the ball in air.
-1,-1,523,949,1,Where a defender caught the ball in mid air.
-1,-1,524,4372,1,The ball becomes a ball.
-1,-1,525,2385,2,He threw the runner.
-1,-1,525,4099,1,He threw runner.
-1,-1,526,3910,1,Home run is the correct label.
-1,-1,527,3219,1,The batter reached on a hit.
-1,-1,528,3678,1,The ball went along the ground.
-1,-1,529,3909,1,Home run is the label.
-1,-1,530,3930,1,He reached first base.
-1,-1,531,4509,2,It was caught by second baseman for an out.
-1,-1,532,2861,2,A nice pitch in the strike zone.
-1,-1,533,4261,1,The batter Greg bird pops the ball.
-1,-1,534,3627,1,From to strikes.
-1,-1,535,4582,1,The throw from the pitcher was not good enough.
-1,-1,536,4362,2,The ball was far outside the strike zone.
-1,-1,537,3894,2,Who had a view.
-1,-1,538,370,8,The batter did not make contact.
-1,-1,538,439,1,The batter did not make any contact.
-1,-1,538,2606,4,The batter did n't make contact.
-1,-1,539,3589,1,The batter took a partial swing.
-1,-1,540,4334,1,The batter took the pitch thus a ball.
-1,-1,541,4379,1,The ump called it a strike.
-1,-1,542,4310,1,Which popped.
-1,-1,543,3187,1,A fielder gained possession.
-1,-1,544,4418,1,Batter ran.
-1,-1,545,3053,3,It was not hit.
-1,-1,545,4140,1,Was not a hit.
-1,-1,546,2023,1,The batter fair.
-1,-1,547,4669,1,Which forced a run.
-1,-1,548,4353,1,Which resulted in an infield pop.
-1,-1,549,4092,1,Out of play foul ball.
-1,-1,550,3377,1,It was pitched in the strike zone.
-1,-1,551,1306,1,He hit a foul.
-1,-1,551,1344,1,He hit it foul.
-1,-1,552,4655,1,It went into the lower left part.
-1,-1,553,3778,2,It is at the upper outside.
-1,-1,554,4442,1,The baseball caught the ball for the out.
-1,-1,555,4079,1,It was right on the lower right corner.
-1,-1,556,4134,1,Anyone could get to it.
-1,-1,557,3436,1,Who then through out at first base.
-1,-1,558,4537,2,The ball ended down the base line well before base.
-1,-1,559,4594,2,The ball went towards the crowd.
-1,-1,560,4499,2,It landed safey in outfield.
-1,-1,561,1766,1,Batter hit it in the hole.
-1,-1,562,4448,1,It was collected.
-1,-1,563,4121,1,Springer.
-1,-1,564,3616,1,The ball does not result.
-1,-1,565,3537,1,Where the baseman grabbed it.
-1,-1,566,3552,1,The infielder threw the ball.
-1,-1,567,3988,1,It landed beyond the foul line.
-1,-1,568,3974,1,George Springer scores a run.
-1,-1,569,4369,1,Where it dropped for a hit.
-1,-1,570,2935,7,The umpire ruled it a ball.
-1,-1,571,3145,2,The fielder threw him.
-1,-1,572,3664,1,The pitch was deemed.
-1,-1,573,2949,1,Pop fly to the shortstop.
-1,-1,574,4396,1,Because that this is considered a foul ball.
-1,-1,575,3615,1,The count was strikes.
-1,-1,576,4290,1,He to get the batter.
-1,-1,577,3550,1,A strike is.
-1,-1,578,3975,1,Who throws him.
-1,-1,579,3105,2,The umpire did not motion.
-1,-1,580,4672,1,The batter got caught.
-1,-1,581,1559,1,It went into the stands in territory down the right field line.
-1,-1,581,1560,1,It went into the stands in territory in this case down the right field line.
-1,-1,582,4546,2,He touched first base for the out.
51,-1,583,3892,19,The ball was not thrown through the strike zone.
-1,-1,584,4481,2,That batter simply took.
-1,-1,585,1187,2,That was caught by the baseman.
-1,-1,585,4444,1,Which was caught by the baseman.
-1,-1,585,4506,2,It was caught by baseman.
-1,-1,586,1816,1,The batter hit the ball to the short stop within the field.
-1,-1,586,1817,1,The batter hit the ball to the short stop within the field of play.
-1,-1,587,1821,1,The batter watched it.
-1,-1,587,2915,2,The batter watched.
-1,-1,588,4521,1,The pitcher.
-1,-1,589,4250,1,The batter Aaron Judge hits a fly ball.
-1,-1,590,4023,1,The batter hit the ball on a slow groundball dribble to third base.
-1,-1,591,522,7,The ball was thrown.
-1,-1,591,4326,1,The thrown ball was thrown.
-1,-1,592,2027,1,It was an out.
-1,-1,592,3926,1,It is an out.
-1,-1,593,4516,1,The batter hit the ball low.
-1,-1,594,4620,1,The ball bounced through the infield defense.
-1,-1,595,4441,1,The third baseball caught the ball.
-1,-1,596,3585,1,It was not a swing.
-1,-1,597,4337,1,The ball went foul towards the base dugout.
-1,-1,598,3411,1,The ball flew on the 1st base side.
-1,-1,599,4565,1,Cought.
-1,-1,600,4184,1,The ball went into the stands in foul territory.
-1,-1,601,2954,1,The leftfielder caught the ball.
-1,-1,602,3780,2,Not caught for an out.
-1,-1,603,3835,1,Pitcher threw strike.
-1,-1,604,4534,2,The ball ended well before third base.
-1,-1,605,2279,5,The batter took a swing.
-1,-1,605,4234,1,The batter takes a swing.
-1,-1,606,2871,2,Foul ball hit on strike.
-1,-1,607,4630,1,The ball hit the backstop behind the plate.
-1,-1,608,4664,1,The batter hit a grounder to left field.
-1,-1,609,3025,2,The pitch was caught by the catcher.
-1,-1,610,2901,1,It was outside the box.
-1,-1,611,4063,1,It was a ground ball near base.
-1,-1,612,4576,1,The batter hit the ball inside the bounds.
-1,-1,613,4355,1,The ball was past the foul line foul.
-1,-1,614,2814,1,It sailed.
-1,-1,615,3707,2,The runner reached base.
-1,-1,616,3069,1,It was above knees.
-1,-1,616,4069,1,It was above the knees.
-1,-1,617,4237,1,Serves a change in the strike zone.
-1,-1,618,3853,1,The swing fouling it back behind the plate.
-1,-1,618,3854,1,The batter swing fouling it back behind the plate.
-1,-1,619,4255,2,The ball is an off speed pitch.
-1,-1,620,4315,1,The hitter popped the ball behind home plate.
-1,-1,621,4598,2,The ball went past the foul poles towards the crowd.
-1,-1,622,564,1,The ball was hit in the air to field.
-1,-1,622,3953,1,The ball is hit in the air to field.
-1,-1,623,3587,1,The umpire at base deemed.
-1,-1,624,4025,1,The batter fouled the ball on the left side.
-1,-1,625,4049,1,The batter hit a ball near the base line.
-1,-1,626,2944,2,He grounded to the pitcher.
-1,-1,627,2045,3,It landed in territory.
-1,-1,627,2686,1,It landed in territory-.
-1,-1,628,4722,1,The batter hit the ball just in front of home plate.
-1,-1,629,4716,1,The batter hit the ball down the baseline.
-1,-1,630,3916,1,The ball was hit over the outfield wall on the fly.
-1,-1,631,3262,1,Who threw the ball to base for a force out.
-1,-1,631,3265,1,Who threw the ball to base for the force out.
-1,-1,632,4440,1,The baseball caught the ball.
-1,-1,633,3811,2,It is wide of the plate.
-1,-1,634,4670,1,The batter a walk.
-1,-1,635,2642,1,The call landed in glove.
-1,-1,636,4216,1,The batter Greg bird popping it.
-1,-1,637,3842,2,The umpire ruled it.
-1,-1,638,3345,2,The batter ended on first base for a hit.
-1,-1,639,4647,1,The batter popped the ball to shallow field.
-1,-1,640,3757,2,The ball to the left of the strike zone.
-1,-1,641,4543,2,He touched base.
-1,-1,642,3705,2,The ball traveled into left field.
-1,-1,643,4331,1,The ball grounded to base.
-1,-1,644,4398,1,The batter hit the ball inside the left line.
-1,-1,645,4549,2,The batter missed at a ball almost chest high.
-1,-1,645,4550,2,The batter missed at a high ball almost chest high.
-1,-1,646,2657,2,The ball crossed above the plate.
-1,-1,647,4073,1,It was inside the left edge of the plate.
-1,-1,648,4070,1,It was inside the edge.
-1,-1,649,4424,1,The defenders could n't get it.
-1,-1,650,4474,1,Thrown to the baseman for the out.
-1,-1,651,4295,1,That does n't go.
-1,-1,652,4493,2,Batter pitch.
-1,-1,653,1236,4,It was caught by the fielder.
-1,-1,653,1277,4,Which was caught by the fielder.
-1,-1,653,2226,1,Which was caught by a fielder.
-1,-1,653,3065,1,It was caught by a fielder.
-1,-1,653,4502,2,It was caught by fielder.
-1,-1,654,222,2,The ball went to outside.
-1,-1,654,2355,1,The ball went to the outside.
-1,-1,655,4695,1,The batter hit the pitch on the ground.
-1,-1,656,3973,1,George Springer get.
-1,-1,657,3138,2,It was not hit into the field.
-1,-1,658,3291,1,The batter drove the ball over the fence for a home run.
-1,-1,658,3295,1,The batter drove the ball over the fence in field for a home run.
-1,-1,659,4374,1,Which the umpire called.
-1,-1,660,2511,1,It was caught in air by the outfielder.
-1,-1,660,2513,1,It was caught in mid air by the outfielder.
-1,-1,661,3128,2,The hitter lined a ball.
-1,-1,662,3144,2,The fielder fielded it.
-1,-1,663,4680,2,It not swung.
-1,-1,664,2808,1,The ball was to the right.
-1,-1,664,3754,2,The ball went to the right.
-1,-1,665,2420,1,The batter took a pitch for a called ball.
-1,-1,665,2433,2,The batter took an pitch for a called ball.
-1,-1,666,672,1,Batter hit the ball past the shortstop.
-1,-1,666,673,1,Batter hit the ball past the shortstop for a hit.
-1,-1,666,2591,1,Batter hits it past shortstop.
-1,-1,666,2592,1,Batter hits it past shortstop for a hit.
-1,-1,667,3635,2,The count went.
-1,-1,668,3827,1,No one allowing.
-1,-1,669,4146,1,The first baseman threw the ball.
-1,-1,670,3943,1,To force the runner.
-1,-1,671,4646,1,The batter popped the ball to field.
-1,-1,672,4678,2,Batter hit it into a gap.
-1,-1,673,3764,2,A pop up versus a catch.
-1,-1,674,3062,1,The ball making.
-1,-1,675,4538,2,The ball ended down the base line well before third base.
-1,-1,675,4539,2,The ball ended down the third base line well before base.
-1,-1,675,4540,2,The ball ended down the third base line well before third base.
-1,-1,676,4663,1,The batter hit a grounder to field.
-1,-1,677,1492,1,The batter hit it into a force by the second baseman.
-1,-1,677,1500,1,The batter hit it into a force at base by the second baseman.
-1,-1,677,1504,1,The batter hit it into a force at first base by the second baseman.
-1,-1,678,4484,2,Umpire called a strike on a pitched ball.
-1,-1,679,4668,1,It allowing.
-1,-1,680,1997,1,Batter hit a ground ball.
-1,-1,680,3180,1,Batter hit ground ball.
-1,-1,681,3873,1,The batter hit a long fly to field.
-1,-1,682,3714,2,The second baseman threw the ball in time.
-1,-1,683,4033,2,The ball is considered foul.
-1,-1,684,4241,1,He hits the ball over the fence.
-1,-1,685,4373,1,The ball becomes a foul ball.
-1,-1,686,3779,2,It is at the upper outside of the strike box.
-1,-1,687,3739,2,The ball was hit by the batter toward third short with no play.
-1,-1,687,3743,2,The ball was hit by the batter toward third short with no play for the out.
-1,-1,688,4430,2,Where it landed safely for a hit.
-1,-1,689,4399,1,The batter hit the ball inside the foul line.
-1,-1,690,3914,1,The ball was hit over the outfield wall.
-1,-1,691,4133,1,Anyone could get.
-1,-1,692,3815,1,The batter got a walk.
-1,-1,693,3936,1,It was hit to the shortstop.
-1,-1,694,4724,1,The catcher fielded the ball.
-1,-1,695,4639,1,The ball arrived within the strike zone.
-1,-1,696,2733,2,The batter hit the ball into the center gap.
-1,-1,696,3749,2,The batter hit the ball in the center gap.
-1,-1,696,3750,2,The batter hit the ball in the center gap for a hit.
-1,-1,697,2579,1,The pitch was a foot off the plate.
-1,-1,697,2581,1,The pitch was a foot off the plate for a ball.
-1,-1,698,1809,3,Batter hit the ball in the air.
-1,-1,698,4501,4,Batter hit ball in air.
-1,-1,699,4640,1,The ball arrived at the plate.
-1,-1,700,4263,1,The batter Greg bird pops the ball towards field.
